time	V(gpio)	I(R4)	I(V2)	Ix(U2:GATE)	Ix(U2:IN)	Ix(U2:OUT)	Ix(U2:SOURCE)
2.467036678992219e-02	0.000000e+00	6.888039e-06	-5.373681e-05	8.929219e-09	1.233874e-05	-2.274737e-11	-8.455037e-08
2.471600279802129e-02	0.000000e+00	6.915470e-06	-5.376450e-05	8.718009e-09	1.233874e-05	-2.274755e-11	-8.433948e-08
2.481365904802129e-02	0.000000e+00	6.992823e-06	-5.384245e-05	8.287438e-09	1.233874e-05	-2.274726e-11	-8.390960e-08
2.491131529802129e-02	0.000000e+00	7.330685e-06	-5.418039e-05	7.886524e-09	1.233874e-05	-2.274337e-11	-8.350936e-08
2.499603703086710e-02	0.000000e+00	8.499454e-06	-5.534836e-05	7.561307e-09	1.233874e-05	-2.272957e-11	-8.318467e-08
2.508753444812858e-02	0.000000e+00	9.764727e-06	-5.661337e-05	7.230144e-09	1.233874e-05	-2.273430e-11	-8.285414e-08
2.518519069812858e-02	0.000000e+00	1.004439e-05	-5.689250e-05	6.897034e-09	1.233874e-05	-2.275096e-11	-8.252172e-08
2.527847677223807e-02	0.000000e+00	9.947274e-06	-5.679593e-05	6.598222e-09	1.233875e-05	-2.275111e-11	-8.222352e-08
2.537613302223807e-02	0.000000e+00	9.869645e-06	-5.671883e-05	6.304548e-09	1.233875e-05	-2.274883e-11	-8.193045e-08
2.547378927223808e-02	0.000000e+00	9.843709e-06	-5.669345e-05	6.028461e-09	1.233875e-05	-2.274816e-11	-8.165496e-08
2.557144552223808e-02	0.000000e+00	9.839299e-06	-5.668929e-05	5.768438e-09	1.233875e-05	-2.274810e-11	-8.139553e-08
2.566910177223808e-02	0.000000e+00	9.839280e-06	-5.668960e-05	5.523121e-09	1.233875e-05	-2.274814e-11	-8.115078e-08
2.576675802223808e-02	0.000000e+00	9.841708e-06	-5.669237e-05	5.291365e-09	1.233875e-05	-2.274812e-11	-8.091958e-08
2.586441427223808e-02	0.000000e+00	9.853842e-06	-5.670486e-05	5.072208e-09	1.233875e-05	-2.274799e-11	-8.070096e-08
2.596207052223808e-02	0.000000e+00	9.900175e-06	-5.675203e-05	4.864821e-09	1.233876e-05	-2.274750e-11	-8.049410e-08
2.605972677223808e-02	0.000000e+00	1.006003e-05	-5.691137e-05	4.668347e-09	1.233876e-05	-2.274594e-11	-8.029814e-08
2.615738302223809e-02	0.000000e+00	1.052243e-05	-5.737386e-05	4.482192e-09	1.233876e-05	-2.274187e-11	-8.011246e-08
2.625503927223809e-02	0.000000e+00	1.142511e-05	-5.827556e-05	4.305634e-09	1.233876e-05	-2.273666e-11	-7.993637e-08
2.635269552223809e-02	0.000000e+00	1.226619e-05	-5.911791e-05	4.137438e-09	1.233876e-05	-2.273983e-11	-7.976865e-08
2.645035177223809e-02	0.000000e+00	1.294703e-05	-5.979710e-05	3.977145e-09	1.233876e-05	-2.274200e-11	-7.960882e-08
2.653811129424177e-02	0.000000e+00	1.451664e-05	-6.136711e-05	3.840780e-09	1.233876e-05	-2.272509e-11	-7.947280e-08
2.661231071768265e-02	0.000000e+00	1.861235e-05	-6.546349e-05	3.732820e-09	1.233876e-05	-2.267584e-11	-7.936500e-08
2.666766415726666e-02	0.000000e+00	2.592294e-05	-7.277497e-05	3.658800e-09	1.233876e-05	-2.258319e-11	-7.929092e-08
2.672619472152121e-02	0.000000e+00	4.248111e-05	-8.933454e-05	3.590527e-09	1.233876e-05	-2.238764e-11	-7.922225e-08
2.677895803876969e-02	0.000000e+00	7.293017e-05	-1.197846e-04	3.544330e-09	1.233876e-05	-2.203140e-11	-7.917509e-08
2.681011050188409e-02	0.000000e+00	1.030891e-04	-1.499440e-04	3.529332e-09	1.233876e-05	-2.163461e-11	-7.915892e-08
2.684570876715417e-02	0.000000e+00	1.553733e-04	-2.022327e-04	3.528470e-09	1.233876e-05	-2.101187e-11	-7.915615e-08
2.688437107206996e-02	0.000000e+00	2.454537e-04	-2.923142e-04	3.556702e-09	1.233876e-05	-1.996906e-11	-7.918109e-08
2.693809380005852e-02	0.000000e+00	4.689055e-04	-5.157729e-04	3.677621e-09	1.233876e-05	-1.752344e-11	-7.929409e-08
2.700095803287435e-02	0.000000e+00	1.008528e-03	-1.055407e-03	4.045779e-09	1.233876e-05	-1.177529e-11	-7.964336e-08
2.707366060049016e-02	0.000000e+00	2.451827e-03	-2.498730e-03	5.126761e-09	1.233876e-05	3.154388e-12	-8.067482e-08
2.716901005393555e-02	0.000000e+00	7.811541e-03	-7.858557e-03	9.155118e-09	1.233875e-05	5.411665e-11	-8.453307e-08
2.725427351756403e-02	0.000000e+00	2.164875e-02	-2.169626e-02	1.983117e-08	1.233871e-05	1.896863e-10	-9.476052e-08
2.731641120132319e-02	0.000000e+00	4.464388e-02	-4.469252e-02	3.852782e-08	1.233866e-05	4.350679e-10	-1.126496e-07
2.736631032572748e-02	0.000000e+00	7.834204e-02	-7.839254e-02	6.643607e-08	1.233857e-05	7.888369e-10	-1.393900e-07
2.740981032275450e-02	0.000000e+00	1.251264e-01	-1.251752e-01	1.047403e-07	1.233846e-05	1.239507e-09	-1.761799e-07
2.745536625764475e-02	0.000000e+00	1.986717e-01	-1.987215e-01	1.628721e-07	1.233828e-05	1.867907e-09	-2.322125e-07
2.751092975341770e-02	0.000000e+00	3.333954e-01	-3.335165e-01	2.627407e-07	1.233795e-05	2.850116e-09	-3.288584e-07
2.756848845706313e-02	0.000000e+00	5.355939e-01	-5.356472e-01	3.992472e-07	1.233746e-05	4.045480e-09	-4.612064e-07
2.763690777602946e-02	0.000000e+00	8.591620e-01	-8.592176e-01	5.831682e-07	1.233669e-05	5.369600e-09	-6.404586e-07
2.766276276161291e-02	0.000000e+00	1.001363e+00	-1.001419e+00	6.503558e-07	1.233635e-05	5.691590e-09	-7.064178e-07
2.769195869732035e-02	0.000000e+00	1.171694e+00	-1.171751e+00	7.185801e-07	1.233594e-05	5.963127e-09	-7.718807e-07
2.770705557485910e-02	0.000000e+00	1.262891e+00	-1.262947e+00	7.498002e-07	1.233572e-05	6.085866e-09	-7.998636e-07
2.772272654576127e-02	0.000000e+00	1.359216e+00	-1.359273e+00	7.788913e-07	1.233549e-05	6.182106e-09	-8.242450e-07
2.774242067975697e-02	0.000000e+00	1.481979e+00	-1.482036e+00	8.103563e-07	1.233520e-05	6.263430e-09	-8.477755e-07
2.776905660021022e-02	0.000000e+00	1.649634e+00	-1.649691e+00	8.436558e-07	1.233481e-05	6.311515e-09	-8.667395e-07
2.780684840926470e-02	0.000000e+00	1.887479e+00	-1.887535e+00	8.731261e-07	1.233425e-05	6.276021e-09	-8.689733e-07
2.785813032443313e-02	0.000000e+00	2.204108e+00	-2.204165e+00	8.838243e-07	1.233352e-05	6.089513e-09	-8.309543e-07
2.792615275941905e-02	0.000000e+00	2.605901e+00	-2.605957e+00	8.612808e-07	1.233259e-05	5.739301e-09	-7.263491e-07
2.802084406900794e-02	0.000000e+00	3.129328e+00	-3.129383e+00	8.001533e-07	1.233141e-05	5.293776e-09	-5.251984e-07
2.810622603888211e-02	0.000000e+00	3.573674e+00	-3.573729e+00	7.441909e-07	1.233042e-05	5.038811e-09	-3.221862e-07
2.820388228888211e-02	0.000000e+00	4.061564e+00	-4.061619e+00	6.955271e-07	1.232935e-05	4.874345e-09	-8.901910e-08
2.830153853888211e-02	0.000000e+00	4.536910e+00	-4.536964e+00	6.625935e-07	1.232833e-05	4.794183e-09	1.212740e-07
2.834239517282019e-02	0.000000e+00	4.733578e+00	-4.733633e+00	6.528944e-07	1.232792e-05	4.789163e-09	2.024913e-07
2.836124300447717e-02	0.000000e+00	4.821158e+00	-4.821212e+00	6.452410e-07	1.232773e-05	4.585707e-09	2.410216e-07
2.836916800747925e-02	0.000000e+00	4.835741e+00	-4.835789e+00	6.080195e-07	1.232770e-05	1.000867e-09	2.732578e-07
2.837677118527774e-02	0.000000e+00	4.844640e+00	-4.844689e+00	5.725652e-07	1.232768e-05	8.344065e-10	3.110592e-07
2.838515817309527e-02	0.000000e+00	4.852284e+00	-4.852294e+00	5.343667e-07	1.232767e-05	7.602123e-10	3.513369e-07
2.839472263355124e-02	0.000000e+00	4.859360e+00	-4.859390e+00	4.933330e-07	1.232766e-05	6.373360e-10	3.940134e-07
2.841270804700350e-02	0.000000e+00	4.870068e+00	-4.870082e+00	4.254267e-07	1.232764e-05	4.897868e-10	4.642689e-07
2.843139449590278e-02	0.000000e+00	4.878927e+00	-4.878954e+00	3.671415e-07	1.232763e-05	4.024684e-10	5.243218e-07
2.846096943134767e-02	0.000000e+00	4.890158e+00	-4.890183e+00	2.960891e-07	1.232762e-05	3.126118e-10	5.972531e-07
2.849327242565278e-02	0.000000e+00	4.899847e+00	-4.899895e+00	2.413929e-07	1.232762e-05	2.502656e-10	6.531239e-07
2.853422418365067e-02	0.000000e+00	4.909503e+00	-4.909552e+00	1.956220e-07	1.232761e-05	1.919300e-10	6.994507e-07
2.857809165634857e-02	0.000000e+00	4.917493e+00	-4.917542e+00	1.655672e-07	1.232761e-05	1.463955e-10	7.292612e-07
2.862572311171072e-02	0.000000e+00	4.924221e+00	-4.924270e+00	1.463483e-07	1.232762e-05	1.119737e-10	7.475259e-07
2.867910449661386e-02	0.000000e+00	4.930066e+00	-4.930116e+00	1.341207e-07	1.232763e-05	8.478607e-11	7.580840e-07
2.874088707029044e-02	0.000000e+00	4.935283e+00	-4.935334e+00	1.263538e-07	1.232764e-05	6.306881e-11	7.633730e-07
2.881630116654185e-02	0.000000e+00	4.940129e+00	-4.940181e+00	1.212464e-07	1.232766e-05	4.524950e-11	7.649228e-07
2.891201978635180e-02	0.000000e+00	4.944707e+00	-4.944759e+00	1.176715e-07	1.232769e-05	3.072349e-11	7.634396e-07
2.900967603635180e-02	0.000000e+00	4.948210e+00	-4.948252e+00	1.154430e-07	1.232773e-05	2.176962e-11	7.601166e-07
2.910733228635180e-02	0.000000e+00	4.950910e+00	-4.950958e+00	1.137489e-07	1.232776e-05	1.555223e-11	7.559971e-07
2.920498853635180e-02	0.000000e+00	4.953069e+00	-4.953120e+00	1.122781e-07	1.232779e-05	1.140399e-11	7.514898e-07
2.930264478635181e-02	0.000000e+00	4.954838e+00	-4.954891e+00	1.109163e-07	1.232783e-05	8.219002e-12	7.467638e-07
2.940030103635181e-02	0.000000e+00	4.956316e+00	-4.956371e+00	1.096279e-07	1.232787e-05	5.771445e-12	7.418918e-07
2.949795728635181e-02	0.000000e+00	4.957573e+00	-4.957628e+00	1.083994e-07	1.232790e-05	3.854877e-12	7.369127e-07
2.959561353635181e-02	0.000000e+00	4.958656e+00	-4.958712e+00	1.072188e-07	1.232794e-05	2.325308e-12	7.318566e-07
2.969326978635181e-02	0.000000e+00	4.959599e+00	-4.959655e+00	1.060793e-07	1.232798e-05	1.084408e-12	7.267437e-07
2.979092603635181e-02	0.000000e+00	4.960430e+00	-4.960486e+00	1.049724e-07	1.232801e-05	6.312624e-14	7.215920e-07
2.988858228635181e-02	0.000000e+00	4.961167e+00	-4.961224e+00	1.038930e-07	1.232805e-05	-7.881205e-13	7.164145e-07
3.008389478635182e-02	0.000000e+00	4.962419e+00	-4.962476e+00	1.017991e-07	1.232812e-05	-2.116514e-12	7.060216e-07
3.027920728635182e-02	0.000000e+00	4.963444e+00	-4.963501e+00	9.977603e-08	1.232819e-05	-3.095607e-12	6.956207e-07
3.047451978635182e-02	0.000000e+00	4.964300e+00	-4.964358e+00	9.781063e-08	1.232826e-05	-3.839802e-12	6.852472e-07
3.066983228635183e-02	0.000000e+00	4.965026e+00	-4.965084e+00	9.589562e-08	1.232834e-05	-4.419902e-12	6.749241e-07
3.096280103635183e-02	0.000000e+00	4.965930e+00	-4.965988e+00	9.310725e-08	1.232844e-05	-5.078230e-12	6.595669e-07
3.125576978635183e-02	0.000000e+00	4.966666e+00	-4.966724e+00	9.040955e-08	1.232854e-05	-5.563705e-12	6.443950e-07
3.154873853635184e-02	0.000000e+00	4.967277e+00	-4.967335e+00	8.779756e-08	1.232864e-05	-5.932911e-12	6.294294e-07
3.184170728635184e-02	0.000000e+00	4.967791e+00	-4.967850e+00	8.526647e-08	1.232874e-05	-6.220808e-12	6.146857e-07
3.213467603635185e-02	0.000000e+00	4.968229e+00	-4.968288e+00	8.281095e-08	1.232884e-05	-6.449997e-12	6.001764e-07
3.238579210778042e-02	0.000000e+00	4.968546e+00	-4.968605e+00	8.076828e-08	1.232892e-05	-6.602635e-12	5.879276e-07
3.263690817920899e-02	0.000000e+00	4.968836e+00	-4.968895e+00	7.877429e-08	1.232900e-05	-6.739687e-12	5.758638e-07
3.288802425063757e-02	0.000000e+00	4.969100e+00	-4.969159e+00	7.682898e-08	1.232908e-05	-6.861153e-12	5.639850e-07
3.313914032206615e-02	0.000000e+00	4.969338e+00	-4.969397e+00	7.493234e-08	1.232916e-05	-6.967033e-12	5.522911e-07
3.339025639349472e-02	0.000000e+00	4.969549e+00	-4.969609e+00	7.308439e-08	1.232924e-05	-7.057326e-12	5.407823e-07
3.364137246492330e-02	0.000000e+00	4.969735e+00	-4.969795e+00	7.128511e-08	1.232931e-05	-7.132033e-12	5.294584e-07
3.389248853635187e-02	0.000000e+00	4.969894e+00	-4.969954e+00	6.953452e-08	1.232938e-05	-7.191153e-12	5.183194e-07
3.424126085778045e-02	0.000000e+00	4.970095e+00	-4.970155e+00	6.717608e-08	1.232948e-05	-7.266172e-12	5.031469e-07
3.459003317920902e-02	0.000000e+00	4.970278e+00	-4.970338e+00	6.489390e-08	1.232958e-05	-7.333549e-12	4.883436e-07
3.493880550063760e-02	0.000000e+00	4.970444e+00	-4.970503e+00	6.268797e-08	1.232968e-05	-7.393286e-12	4.739094e-07
3.528757782206618e-02	0.000000e+00	4.970591e+00	-4.970651e+00	6.055830e-08	1.232977e-05	-7.445382e-12	4.598444e-07
3.563635014349475e-02	0.000000e+00	4.970720e+00	-4.970780e+00	5.850488e-08	1.232986e-05	-7.489837e-12	4.461485e-07
3.598512246492333e-02	0.000000e+00	4.970832e+00	-4.970892e+00	5.652772e-08	1.232994e-05	-7.526651e-12	4.328219e-07
3.633389478635191e-02	0.000000e+00	4.970925e+00	-4.970985e+00	5.462681e-08	1.233003e-05	-7.555825e-12	4.198644e-07
3.682217603635191e-02	0.000000e+00	4.971042e+00	-4.971102e+00	5.214084e-08	1.233014e-05	-7.592615e-12	4.028100e-07
3.731045728635192e-02	0.000000e+00	4.971146e+00	-4.971207e+00	4.978503e-08	1.233025e-05	-7.625415e-12	3.865464e-07
3.779873853635193e-02	0.000000e+00	4.971239e+00	-4.971299e+00	4.755938e-08	1.233036e-05	-7.654226e-12	3.710735e-07
3.828701978635193e-02	0.000000e+00	4.971320e+00	-4.971380e+00	4.546389e-08	1.233046e-05	-7.679047e-12	3.563913e-07
3.877530103635194e-02	0.000000e+00	4.971389e+00	-4.971449e+00	4.349857e-08	1.233056e-05	-7.699879e-12	3.424998e-07
3.926358228635195e-02	0.000000e+00	4.971446e+00	-4.971506e+00	4.166341e-08	1.233065e-05	-7.716721e-12	3.293990e-07
3.975186353635195e-02	0.000000e+00	4.971491e+00	-4.971551e+00	3.995840e-08	1.233074e-05	-7.729573e-12	3.170890e-07
4.000000000000000e-02	0.000000e+00	4.971514e+00	-4.971574e+00	3.911772e-08	1.233079e-05	-7.736157e-12	3.110092e-07
4.000000012500000e-02	6.250000e-01	4.971514e+00	-4.971572e+00	3.911771e-08	1.233079e-05	-7.740023e-12	3.110092e-07
4.000000037500000e-02	1.875000e+00	4.971514e+00	-4.971566e+00	3.911772e-08	1.233079e-05	-7.734673e-12	3.110092e-07
4.000000058532774e-02	2.926639e+00	4.971514e+00	-4.971558e+00	3.911772e-08	1.233079e-05	-7.735887e-12	3.110092e-07
4.000000069469162e-02	3.473458e+00	4.971514e+00	-4.971553e+00	3.911772e-08	1.233079e-05	-7.736040e-12	3.110092e-07
4.000000077148767e-02	3.857438e+00	4.971514e+00	-4.971548e+00	3.911772e-08	1.233080e-05	-7.736623e-12	3.110092e-07
4.000000084895976e-02	4.244799e+00	4.971514e+00	-4.971543e+00	3.911772e-08	1.233079e-05	-7.736540e-12	3.110092e-07
4.000000093559907e-02	4.677995e+00	4.971514e+00	-4.971538e+00	3.911771e-08	1.233079e-05	-7.736096e-12	3.110092e-07
4.000000100000000e-02	5.000000e+00	4.971514e+00	-4.971533e+00	3.911772e-08	1.233079e-05	-7.735596e-12	3.110092e-07
4.000000111537710e-02	5.000000e+00	4.971514e+00	-4.971524e+00	3.911772e-08	1.233079e-05	-7.736276e-12	3.110092e-07
4.000000123328263e-02	5.000000e+00	4.971514e+00	-4.971516e+00	3.911772e-08	1.233079e-05	-7.736109e-12	3.110092e-07
4.000000146309548e-02	5.000000e+00	4.971514e+00	-4.971501e+00	3.911772e-08	1.233079e-05	-7.735534e-12	3.110092e-07
4.000000169950642e-02	5.000000e+00	4.971514e+00	-4.971488e+00	3.911771e-08	1.233079e-05	-7.736540e-12	3.110092e-07
4.000000194247396e-02	5.000000e+00	4.971514e+00	-4.971487e+00	3.911771e-08	1.233079e-05	-7.736259e-12	3.110092e-07
4.000000213496508e-02	5.000000e+00	4.971514e+00	-4.971509e+00	3.911771e-08	1.233079e-05	-7.736755e-12	3.110092e-07
4.000000238545722e-02	5.000000e+00	4.971514e+00	-4.971586e+00	3.911771e-08	1.233079e-05	-7.736082e-12	3.110092e-07
4.000000264469204e-02	5.000000e+00	4.971514e+00	-4.971709e+00	3.911771e-08	1.233079e-05	-7.736151e-12	3.110092e-07
4.000000280098862e-02	5.000000e+00	4.971514e+00	-4.971795e+00	3.911771e-08	1.233079e-05	-7.736214e-12	3.110091e-07
4.000000295204751e-02	5.000000e+00	4.971514e+00	-4.971879e+00	3.911771e-08	1.233079e-05	-7.735450e-12	3.110091e-07
4.000000310379496e-02	5.000000e+00	4.971514e+00	-4.971960e+00	3.911770e-08	1.233079e-05	-7.737164e-12	3.110091e-07
4.000000321890682e-02	5.000000e+00	4.971514e+00	-4.972014e+00	3.911771e-08	1.233079e-05	-7.736137e-12	3.110091e-07
